file_name,cells_filled,sum_fitness,best_fitness,best_fitness_commands
/home/logan/gym/gymjam/lander_steps_output/landerStepsDiff_10_latest.pkl,199,-35816.17892757866,38.413569971920936,1/1/1/1/2/1/1/1/0/1/1/3/3/1/0/0/2/3/0/2/3/3/0/2/3/1/2/0/0/1/0/3/0/1/2/3/3/0/0/3/2/1/1/1/3/1/2/2/0/1/2/3/1/3/1/1/1/1/0/1/0/1/2/2/2/2/0/0/0/2/1/3/1/2/3/2/0/1/2/3/0/3/2/1/0/2/3/3/3/0/0/3/3/0/3/2/1/3/0/0
/home/logan/gym/gymjam/lander_steps_output/landerStepsDiff_11_latest.pkl,204,-37152.31982131583,49.183403731136906,1/1/1/1/0/1/1/0/1/1/0/2/1/0/2/0/2/0/0/3/3/3/3/1/2/3/3/2/2/0/1/3/0/0/1/1/2/3/2/1/2/2/0/3/1/0/1/1/1/2/0/0/3/3/2/0/0/3/1/2/1/0/2/1/0/1/0/2/2/3/2/1/2/0/1/2/0/3/3/1/3/2/2/0/2/3/0/0/0/2/0/3/0/0/2/3/0/0/0/0
/home/logan/gym/gymjam/lander_steps_output/landerStepsDiff_12_latest.pkl,203,-36161.39185752045,40.09736283022443,1/2/2/2/2/1/0/1/2/3/1/2/1/0/2/2/2/0/1/3/2/3/2/2/1/1/1/2/3/2/2/3/0/3/1/1/2/3/0/0/2/3/0/3/0/2/3/1/3/2/0/0/0/3/0/1/3/2/0/3/0/3/3/1/3/1/3/2/1/0/1/0/2/1/1/0/3/3/1/2/2/2/0/0/1/3/0/3/3/3/3/2/1/1/1/2/1/2/1/3
/home/logan/gym/gymjam/lander_steps_output/landerStepsDiff_13_latest.pkl,201,-36246.18158944119,40.60363391387352,1/2/1/1/1/1/0/1/0/1/0/1/2/1/3/1/2/1/3/1/3/1/1/3/0/1/0/2/2/3/2/3/2/1/3/1/1/1/0/3/3/3/2/0/1/0/3/0/1/1/1/0/1/3/3/2/3/2/0/3/1/2/0/1/3/3/0/2/3/0/1/1/0/1/0/1/1/0/2/3/2/3/0/2/2/0/2/0/3/3/0/2/0/2/0/0/2/0/0/3
/home/logan/gym/gymjam/lander_steps_output/landerStepsDiff_14_latest.pkl,201,-36687.59512153978,58.53158963896382,1/1/0/1/2/1/2/1/2/1/2/2/2/0/2/2/3/3/2/0/2/3/3/2/3/3/2/1/1/2/1/1/1/1/0/0/3/2/3/1/3/3/1/0/2/3/3/2/3/1/2/1/3/1/1/1/2/3/0/0/3/3/0/1/0/3/0/1/3/3/0/0/1/0/0/0/2/1/1/0/3/1/2/2/1/2/2/2/3/0/2/3/2/3/3/1/1/3/2/3
/home/logan/gym/gymjam/lander_steps_output/landerStepsDiff_15_latest.pkl,204,-37934.31344613867,45.29689259033373,0/2/2/2/2/1/1/0/0/3/1/1/1/2/1/2/1/3/1/2/0/1/2/3/3/2/2/1/0/2/0/2/1/1/2/1/1/2/2/1/2/0/3/2/3/0/1/2/3/1/0/0/0/0/1/3/2/3/2/0/3/0/3/1/1/0/1/0/1/3/0/3/2/0/0/0/1/2/1/3/1/2/0/2/0/2/0/2/1/2/1/3/0/2/0/1/2/2/3/2
/home/logan/gym/gymjam/lander_steps_output/landerStepsDiff_16_latest.pkl,204,-38020.219629356594,38.85925642459378,2/2/1/1/2/0/2/1/2/2/0/0/2/1/2/3/1/0/3/2/2/2/2/1/2/2/0/3/3/2/2/0/3/2/3/0/1/3/1/0/2/0/1/3/1/0/1/0/0/1/3/1/2/3/3/0/3/0/2/3/3/1/0/2/0/3/1/3/0/1/0/1/1/3/2/1/2/1/3/2/3/3/2/1/2/0/1/0/0/1/0/1/3/0/2/2/1/2/3/1
/home/logan/gym/gymjam/lander_steps_output/landerStepsDiff_17_latest.pkl,208,-37389.81060223092,36.728872561041584,1/1/0/1/0/2/1/1/2/1/1/2/2/1/2/0/0/1/0/2/3/0/1/3/3/1/1/0/3/2/1/3/2/1/1/0/3/0/0/0/1/3/3/1/1/1/0/2/0/2/3/1/1/3/0/0/1/1/2/3/3/3/1/1/2/1/0/2/3/1/3/2/2/1/2/3/3/3/2/0/3/1/2/1/2/0/2/2/1/2/3/1/3/0/1/2/0/3/2/2
/home/logan/gym/gymjam/lander_steps_output/landerStepsDiff_18_latest.pkl,203,-36229.25629778893,33.61287903123056,2/1/2/3/1/1/2/2/1/1/0/2/0/2/0/1/0/2/0/2/2/1/3/2/3/2/3/1/1/0/2/1/0/2/0/3/3/3/1/3/0/2/2/0/3/0/0/0/2/1/3/0/0/1/0/3/2/0/0/1/3/1/0/2/0/2/0/2/1/2/2/3/1/0/0/0/2/2/0/1/3/2/0/3/0/3/1/1/0/3/0/1/2/0/2/2/0/1/2/0
/home/logan/gym/gymjam/lander_steps_output/landerStepsDiff_19_latest.pkl,195,-34772.95093747265,49.08226267088341,1/1/1/2/1/1/1/0/2/0/2/2/2/1/0/1/0/2/3/0/2/3/3/3/0/1/0/0/0/3/1/3/3/1/3/1/2/0/1/1/2/3/2/2/2/1/1/2/3/2/2/1/1/3/0/1/1/2/3/3/3/2/1/2/2/2/3/2/0/3/1/3/3/2/2/2/1/3/3/1/2/2/2/1/2/0/2/2/1/0/1/3/3/3/1/0/1/0/2/0
/home/logan/gym/gymjam/lander_steps_output/landerStepsDiff_1_latest.pkl,203,-38037.88759327424,73.26502888233648,1/1/1/1/1/1/0/2/1/0/1/0/2/2/1/3/0/0/3/1/0/1/0/0/0/3/1/3/0/3/0/0/3/0/1/1/0/0/2/1/1/0/3/1/3/3/3/2/0/0/2/1/2/2/2/2/0/1/3/3/0/3/0/3/1/1/0/3/0/3/3/1/1/1/3/2/3/0/2/1/2/3/3/1/3/0/2/0/3/2/2/3/2/3/0/1/3/3/3/1
/home/logan/gym/gymjam/lander_steps_output/landerStepsDiff_20_latest.pkl,205,-37376.186070732685,46.40474262178904,2/2/2/1/0/1/2/0/2/1/2/1/2/3/1/3/2/3/1/0/0/2/2/3/2/2/2/2/2/2/1/1/3/2/3/0/0/0/2/1/3/3/3/1/1/3/2/1/0/0/1/1/0/1/2/0/1/0/3/2/1/2/0/3/0/3/0/1/3/3/1/1/2/1/0/1/3/3/3/3/3/0/2/1/0/2/0/1/2/1/1/2/3/0/3/1/1/0/1/0
/home/logan/gym/gymjam/lander_steps_output/landerStepsDiff_21_latest.pkl,261,-57210.9122856346,244.56158083804115,1/3/3/2/0/1/1/1/3/1/2/2/0/2/1/0/1/1/2/3/0/1/2/0/2/3/3/3/2/2/0/2/2/0/1/2/3/1/1/2/3/3/3/1/3/0/0/1/0/0/3/1/0/2/2/3/1/2/2/0/0/2/2/1/3/2/2/3/3/0/2/2/1/3/0/2/3/2/3/3/2/1/3/3/3/1/0/1/3/3/3/2/0/0/3/3/1/2/1/0
/home/logan/gym/gymjam/lander_steps_output/landerStepsDiff_22_latest.pkl,267,-58804.17097769977,232.77917699340574,2/1/3/0/1/1/2/1/3/2/2/0/2/1/3/3/2/1/2/1/1/0/3/3/2/0/0/0/2/3/0/2/1/2/2/2/3/3/2/3/3/3/1/3/2/2/1/3/2/1/1/3/1/1/2/2/0/2/3/0/1/1/2/2/0/1/0/2/0/2/2/1/1/0/2/0/1/2/2/0/3/1/0/2/0/1/3/1/3/3/3/3/3/2/3/0/2/3/1/0
