file_name,cells_filled,sum_fitness,best_fitness,best_fitness_commands
/home/logan/gym/gymjam/lander_legs_output/landerStepsDiff_10_latest.pkl,44,671.1842108994763,228.38076751044812,1/1/3/1/2/1/0/0/0/0/0/3/1/2/3/3/1/2/1/3/2/2/3/0/1/3/3/1/2/2/0/2/3/1/0/3/2/2/2/3/3/1/1/0/1/2/1/1/2/2/3/3/2/1/1/1/3/3/3/0/0/3/1/2/1/2/0/1/1/2/2/1/2/0/0/3/0/0/2/2/0/0/2/2/2/2/3/3/3/1/0/1/3/3/0/2/3/3/0/0
/home/logan/gym/gymjam/lander_legs_output/landerStepsDiff_11_latest.pkl,42,2253.5291793212295,235.32498387227326,2/3/1/0/1/2/2/1/0/1/1/3/1/3/3/3/2/1/2/1/2/0/2/3/2/0/1/0/1/2/3/2/2/1/2/3/0/3/2/1/0/2/2/0/0/3/0/0/3/3/2/1/2/0/3/3/0/1/3/2/2/1/1/0/0/0/1/2/3/2/3/0/0/3/3/3/3/3/1/3/3/3/2/3/1/3/0/0/2/3/1/2/1/3/1/1/2/0/3/0
/home/logan/gym/gymjam/lander_legs_output/landerStepsDiff_12_latest.pkl,43,143.10487059612217,225.6676063034338,3/3/2/2/2/2/1/2/3/2/2/3/1/2/0/2/1/3/1/0/3/0/0/1/0/1/3/2/1/1/0/0/1/3/0/3/0/1/0/2/3/0/0/2/2/0/3/3/1/2/0/1/1/2/1/0/0/0/1/1/3/3/3/0/1/1/3/2/3/0/2/0/2/3/3/2/0/0/3/1/3/2/0/3/1/3/0/2/0/3/0/1/3/1/1/2/0/2/0/0
/home/logan/gym/gymjam/lander_legs_output/landerStepsDiff_13_latest.pkl,44,78.89556741411229,242.38882344920404,0/2/1/0/0/1/3/0/2/1/1/3/0/1/0/1/0/0/1/0/0/1/2/2/3/0/0/2/2/3/2/2/3/0/3/2/2/0/2/3/0/3/1/1/2/1/0/2/0/3/3/2/2/2/3/3/3/3/2/0/1/0/2/3/2/2/1/2/3/3/3/1/3/1/3/0/2/1/3/2/3/2/3/1/2/3/0/3/2/1/0/0/0/2/3/3/1/2/2/1
/home/logan/gym/gymjam/lander_legs_output/landerStepsDiff_14_latest.pkl,42,1579.3424534615287,227.88142824653983,1/3/3/2/0/2/3/2/3/0/2/0/1/3/1/0/1/3/1/3/0/0/3/2/0/0/3/1/2/0/0/3/0/1/0/1/3/3/3/2/2/3/2/2/2/1/1/0/2/1/0/1/0/1/0/2/0/1/2/2/1/2/2/3/1/0/0/1/3/3/3/0/3/1/3/1/0/0/3/2/0/3/0/3/3/0/3/3/2/0/1/0/2/0/1/0/3/0/0/3
/home/logan/gym/gymjam/lander_legs_output/landerStepsDiff_15_latest.pkl,43,1949.7426719153136,220.85091312067004,1/3/3/3/1/1/1/2/3/2/1/2/2/2/1/1/0/2/2/2/2/2/0/3/2/3/0/0/2/3/0/0/3/2/0/2/2/3/0/3/2/1/3/0/1/2/3/3/1/3/3/0/0/0/0/2/2/0/3/0/2/0/3/3/2/0/3/3/1/3/3/3/2/1/0/3/1/1/2/2/1/2/0/0/0/1/2/1/3/3/0/3/3/0/2/1/2/1/0/0
/home/logan/gym/gymjam/lander_legs_output/landerStepsDiff_16_latest.pkl,45,-238.0288033611738,216.7655882270036,2/2/3/1/2/1/1/3/1/3/1/1/1/0/2/0/3/1/3/3/1/2/0/0/3/3/2/2/2/2/3/1/2/2/1/0/3/1/2/2/1/1/1/2/0/3/0/0/3/1/1/0/3/0/1/0/3/3/1/2/2/0/2/3/3/0/3/1/3/0/1/3/3/1/1/0/3/0/3/1/2/2/0/3/3/2/2/0/2/2/0/1/1/2/1/1/2/2/3/0
/home/logan/gym/gymjam/lander_legs_output/landerStepsDiff_17_latest.pkl,45,2077.0384015786544,242.59353613469636,0/1/2/3/2/0/3/2/1/2/2/3/1/1/3/1/1/1/1/1/2/0/0/0/0/0/1/1/1/2/2/0/2/2/3/2/1/2/1/2/3/3/3/1/2/1/1/0/1/3/1/0/3/1/2/0/1/2/0/1/0/0/0/2/0/1/1/3/2/2/2/3/3/3/3/2/2/2/2/0/3/2/1/0/2/2/0/1/0/3/0/3/0/2/1/3/3/2/2/0
/home/logan/gym/gymjam/lander_legs_output/landerStepsDiff_18_latest.pkl,40,938.91000392374,216.70690040601917,1/2/2/2/3/1/1/1/0/2/2/3/1/1/3/0/3/0/2/0/3/0/1/0/3/0/2/0/3/2/0/0/2/0/2/2/1/1/2/0/1/3/3/1/3/2/3/3/0/2/0/0/3/1/1/1/1/1/1/2/1/0/1/1/2/3/0/1/3/0/0/1/0/2/0/0/1/2/3/2/0/3/0/3/3/1/0/3/2/3/3/0/0/3/1/1/1/1/1/0
/home/logan/gym/gymjam/lander_legs_output/landerStepsDiff_19_latest.pkl,45,-541.1169275856649,244.2039777207285,1/0/0/0/3/1/2/1/2/0/2/1/2/2/3/0/1/3/2/1/2/2/3/3/2/3/2/2/1/3/2/1/2/0/3/1/3/0/0/1/1/2/0/0/3/1/0/1/3/3/2/1/2/0/3/0/0/1/0/3/3/1/2/1/1/1/3/1/3/1/1/0/2/0/2/3/0/0/2/3/3/2/1/1/3/2/3/2/2/1/0/1/2/1/1/2/3/1/3/0
