file_name,cells_filled,sum_fitness,best_fitness,best_fitness_commands
/home/logan/gym/gymjam/lander_steps_zlibcompressionBC_stats_with_sliding/compressionBC_10_latest.pkl,17,-243.1257190420897,39.347948154010794,1/2/3/2/1/1/2/1/2/0/1/1/2/1/2/2/2/3/3/2/0/2/0/3/2/2/1/1/0/2/0/1/0/0/1/2/1/1/1/3/2/0/1/0/2/0/3/0/0/3/1/0/0/2/1/2/3/0/2/2/2/3/1/1/0/3/1/3/3/3/0/0/1/0/3/1/1/0/1/3/3/0/0/2/2/1/0/1/1/3/0/2/0/2/2/1/2/3/3/2
/home/logan/gym/gymjam/lander_steps_zlibcompressionBC_stats_with_sliding/compressionBC_11_latest.pkl,17,-41.823392553297325,41.85919048690536,2/2/1/0/0/2/1/2/2/0/0/1/1/2/1/0/3/1/1/1/1/2/2/1/2/1/2/2/2/3/0/2/3/2/3/1/0/1/2/3/0/3/2/3/3/0/2/0/2/1/3/0/1/0/3/0/3/3/2/2/2/3/2/3/1/2/3/3/2/0/2/3/2/2/0/3/3/3/3/3/3/1/1/2/1/0/2/0/1/1/1/3/2/3/0/2/2/1/2/2
/home/logan/gym/gymjam/lander_steps_zlibcompressionBC_stats_with_sliding/compressionBC_12_latest.pkl,17,-257.819674543117,48.628478144498246,0/1/1/1/1/1/0/1/1/1/1/3/1/1/3/2/2/1/0/0/3/1/3/1/2/2/3/3/3/1/3/3/2/3/2/1/1/1/2/3/0/1/1/1/3/1/1/1/3/1/3/3/0/1/2/1/0/1/0/2/3/2/1/3/0/0/3/3/3/1/1/3/0/3/0/3/0/1/2/1/2/0/1/3/3/0/0/3/3/2/0/1/1/1/2/0/3/0/3/3
/home/logan/gym/gymjam/lander_steps_zlibcompressionBC_stats_with_sliding/compressionBC_13_latest.pkl,16,-283.02964548380504,51.54551673103762,1/1/0/2/3/2/2/1/2/1/2/2/1/0/1/2/1/2/2/1/3/1/2/3/3/0/0/2/1/0/2/2/1/3/2/3/0/2/2/3/2/1/0/2/2/1/2/2/2/3/3/2/2/0/3/1/2/0/0/0/2/3/2/1/3/3/1/3/0/0/0/3/2/1/2/3/1/3/3/3/1/0/1/1/3/3/3/2/3/3/0/3/2/0/1/1/1/1/0/2
/home/logan/gym/gymjam/lander_steps_zlibcompressionBC_stats_with_sliding/compressionBC_14_latest.pkl,18,-379.89542842209664,41.305948926596244,2/1/2/1/2/2/1/3/1/2/0/0/2/0/2/1/3/0/2/2/2/2/1/2/0/0/2/2/2/2/3/1/1/2/2/3/1/2/2/2/3/1/3/3/3/0/1/1/1/1/3/2/0/3/3/1/0/0/3/1/3/2/2/1/1/3/3/1/0/0/3/0/0/0/3/3/0/0/1/1/1/3/2/3/2/2/1/3/1/2/3/0/2/3/1/3/3/2/2/2
/home/logan/gym/gymjam/lander_steps_zlibcompressionBC_stats_with_sliding/compressionBC_15_latest.pkl,18,-359.2061624598323,45.92650603655184,0/1/1/2/1/1/2/2/1/1/1/0/2/2/2/2/0/0/0/1/0/0/2/1/1/3/2/3/0/3/1/3/0/0/0/1/2/1/3/3/2/0/3/1/1/3/2/1/1/2/0/3/1/2/1/0/3/3/3/2/1/3/0/0/3/1/3/1/2/3/0/1/3/1/0/2/2/2/2/1/1/1/2/0/1/0/3/0/0/1/2/2/3/2/3/0/3/2/3/0
/home/logan/gym/gymjam/lander_steps_zlibcompressionBC_stats_with_sliding/compressionBC_16_latest.pkl,15,-184.12948831437257,44.57030010557909,1/1/0/1/2/1/0/1/1/1/2/1/3/2/1/1/0/0/3/3/3/3/3/2/0/0/3/0/1/3/1/2/2/0/3/0/0/0/0/0/1/3/1/3/0/2/0/0/1/3/3/1/0/2/3/2/3/2/3/3/2/3/1/1/1/1/2/1/2/0/0/2/2/3/1/1/0/2/1/1/3/3/3/0/3/1/3/3/1/0/3/1/3/1/3/1/2/3/3/1
/home/logan/gym/gymjam/lander_steps_zlibcompressionBC_stats_with_sliding/compressionBC_17_latest.pkl,17,-211.68490916676183,40.055424741165126,2/1/1/1/1/0/1/1/0/2/1/0/0/1/2/0/3/1/1/0/0/2/3/3/0/3/3/2/2/3/1/2/1/3/1/0/3/0/3/1/2/2/0/1/1/2/0/3/2/0/3/0/1/2/0/2/2/3/3/1/1/1/2/2/3/1/0/1/0/2/1/3/2/0/3/3/1/0/2/0/0/2/3/0/3/3/2/2/3/1/3/2/0/3/0/1/0/2/0/2
/home/logan/gym/gymjam/lander_steps_zlibcompressionBC_stats_with_sliding/compressionBC_18_latest.pkl,19,-294.8159336828908,38.70197928268803,2/0/2/0/0/2/1/1/1/1/0/1/2/2/2/0/3/2/3/2/2/3/0/1/3/2/2/3/3/0/2/2/3/2/0/0/3/3/0/3/1/2/3/1/3/0/1/0/3/2/0/3/3/2/1/3/3/2/1/1/1/3/3/2/2/2/1/1/1/3/2/1/2/0/1/1/3/3/0/1/3/1/1/1/0/0/0/2/1/3/3/1/0/2/0/3/0/0/1/3
/home/logan/gym/gymjam/lander_steps_zlibcompressionBC_stats_with_sliding/compressionBC_19_latest.pkl,16,-317.5797183576427,43.564228192120595,2/0/2/1/2/1/0/0/1/1/1/3/3/1/1/2/2/3/1/2/1/2/2/0/0/2/2/3/0/1/1/1/1/1/2/3/3/1/1/1/3/3/2/1/1/0/3/0/2/2/0/3/1/0/0/3/2/3/3/0/1/1/1/2/3/2/1/1/1/0/2/1/2/0/0/1/0/2/3/2/3/2/1/2/2/2/1/0/3/0/0/3/2/0/2/2/1/3/3/0
